Id,Size (sqft),Number of Bedrooms,Number of Floors,Age of Home,Price (1000s dollars)
2612000390,1890,3,2,38,269.95
3814400125,1910,4,1,130,493.0
7300400060,2710,4,2,42,370.0
1954700695,4860,5,1,135,2250.0
7230200340,1250,3,1,73,305.0
3191000240,1590,3,1,102,400.0
1139000069,1240,3,2,31,320.0
5693500270,2000,4,2,129,715.0
686500030,3610,6,1,74,650.0
8731901940,1930,5,1,74,218.0
2688100071,1280,2,1,76,500.0
2423069155,2090,4,1,56,460.0
2329500260,1940,3,1,71,232.5
2608300030,1800,3,2,50,408.2
1494300060,1730,3,1,60,522.0
7504101230,2810,4,2,58,675.0
8081020370,3550,4,1,41,1355.0
1446800511,1330,4,1,88,249.95
1623049062,750,2,1,90,210.0
6145601000,1760,4,1,93,429.95
205000520,3200,4,2,47,737.5
3885805935,1740,4,1,82,710.0
7852020640,2100,3,2,41,470.0
6838800140,4270,4,1,47,1100.0
4083305445,1340,3,1,127,650.0
7855801610,3190,4,1,73,1216.0
7940700260,1630,3,2,53,422.12
8854100350,2990,5,2,33,625.0
4365200860,1550,4,1,86,385.2
3904980030,1690,3,2,51,500.0
7843500070,1960,4,2,51,308.0
6067900060,2390,3,1,63,565.0
7202340960,2600,3,2,36,581.0
1786640070,1950,3,1,41,361.0
259600260,1250,3,1,76,345.0
7234600903,1180,2,2,32,419.0
4307350200,1680,3,2,36,347.0
3276930400,2220,4,2,51,625.0
4045100075,4890,4,2,41,2400.0
1421069208,2660,3,2,26,379.0
4057300200,1150,3,2,52,310.0
1922059135,1130,2,1,99,250.0
5014600240,2760,5,2,35,682.0
1565900070,1430,3,1,48,246.5
3121059033,1490,3,1,108,325.0
6799300270,2030,4,2,36,310.95
2021200370,3010,3,2,109,1100.0
726049190,1810,3,1,86,287.5
726049190,1810,3,1,86,431.0
4006000251,970,3,1,72,226.0
3362400640,2010,3,1,114,825.0
1610000016,1300,4,1,93,175.0
7376300060,1260,3,1,81,465.75
7300200550,2610,4,2,57,659.0
2061100570,1910,3,1,99,595.0
8856890200,1780,3,2,53,350.0
8731951670,1900,4,1,65,270.0
4037200075,2450,6,1,83,662.5
5066400483,1380,3,1,101,249.9
4167300310,1920,3,1,63,324.5
8682262400,1350,2,1,36,430.0
8682262400,1350,2,1,36,419.95
6777800160,2510,4,1,78,285.0
1402950550,2470,4,2,38,332.0
2843200070,1660,4,1,84,282.0
6450303785,1340,3,1,53,320.0
9429500045,1620,3,1,129,428.75
1443300140,2300,3,2,63,330.0
108000127,2000,4,3,32,456.5
1081300200,1640,3,1,68,352.0
8818900060,1530,4,1,128,664.0
3395050060,4000,3,1,53,628.0
7197350070,1610,3,1,63,512.0
9510900270,2070,3,1,71,254.0
3905081070,1900,4,2,46,535.8
2322069114,1050,3,1,80,287.653
5637500070,1520,3,2,34,438.0
4164100160,2390,4,1,91,450.0
4136890260,2400,5,2,42,327.0
3056800160,1790,4,2,35,370.5
3654800200,1720,3,2,47,265.0
2296500036,2980,4,1,61,450.0
623069068,1520,3,1,52,425.0
1865820370,1150,3,1,63,166.6
1723049033,380,1,1,77,245.0
2359300030,910,3,1,89,565.0
6403310060,1650,3,1,64,539.9
1937300270,2480,3,2,30,910.0
4137050060,2050,4,2,50,280.0
2310000240,1420,3,2,51,275.0
3955900830,3460,3,2,39,467.0
8665050060,1500,3,2,44,457.5
3330500875,1320,2,1,132,381.156
3327020400,2180,5,1,63,289.999
1250700060,1830,3,1,121,642.45
4039300400,1620,3,1,78,469.95
6665800060,2920,3,1,65,795.0
7504110030,3300,4,2,56,785.0
7805450810,3060,3,2,57,860.0
6306400140,3064,0,3,50,1095.0
8802400416,1530,3,1,81,147.5
6204400270,1910,3,1,62,390.0
9536602080,1020,3,1,86,229.0
3826000070,1150,3,1,108,185.0
5101405335,1260,3,1,99,414.9
2349300060,1920,4,1,126,200.0
7749500370,1800,4,1,71,225.0
2436701200,2040,3,2,116,720.0
7871500070,2200,4,2,132,930.0
3323500030,3200,5,1,88,1270.0
2110200036,2400,5,2,112,700.0
510002519,1140,2,3,35,466.0
1387300070,1330,3,1,64,374.0
9465910070,1940,3,2,46,480.0
2324800070,3000,3,2,45,740.0
1962200435,1820,4,1,117,1010.0
8562890700,2910,4,2,38,395.0
3298700946,1090,2,1,86,340.0
880000189,1230,3,2,37,209.0
643500030,1710,5,1,78,431.65
8566100200,3160,5,1,69,980.0
4298100240,2680,3,2,47,660.0
3275780030,2190,4,2,63,730.0
8648220270,1260,3,1,52,291.5
1923000160,2970,4,2,43,905.0
7574910860,2570,4,1,47,800.0
2296500136,3810,4,1,27,839.9
3278600710,1010,1,2,33,200.0
2460700260,1480,3,1,61,300.0
3188100400,1250,3,1,98,530.0
9406520830,1654,3,2,45,314.95
3387900390,1410,3,1,80,255.0
1596600024,2160,5,1,90,550.0
7625701891,1400,3,1,123,435.0
3224800075,1420,3,1,74,234.0
7526800200,2500,4,1,65,615.0
3329530200,1410,3,1,55,205.0
2115200125,2100,4,1,85,384.0
6623400135,1750,3,2,46,324.0
103000116,2070,3,1,94,645.0
2768301525,1570,3,2,33,570.0
739980260,1920,3,2,41,324.0
4302200695,1000,2,1,97,270.0
1431700370,2120,5,1,78,290.0
7524000030,1440,3,1,75,250.0
4046500320,1660,3,2,50,342.0
4325000125,1340,3,1,82,255.0
3456000160,2380,3,1,68,800.0
9297301580,1560,3,1,114,451.0
2465400036,2780,4,1,73,990.0
5412200270,1860,4,1,57,288.4
1109000390,2390,3,2,120,420.0
8730000270,1370,2,2,31,359.0
7937600830,2570,4,1,52,390.0
3395070640,1320,3,2,35,300.0
8663280160,2520,5,1,59,545.0
6151800624,1250,3,1,68,288.349
8594400370,1560,3,1,55,299.9
2301400640,2330,4,1,115,891.0
4441300240,3660,3,1,93,1200.0
7714000070,2790,4,2,36,378.0
3432500486,1060,2,1,89,299.995
5466420030,2020,3,1,46,253.0
1324079046,1580,3,1,61,350.0
2768301715,2020,4,1,140,565.0
3332000135,970,2,1,132,315.0
65000400,1490,4,1,125,570.0
8820901670,4390,5,2,35,971.0
8712100575,2750,5,1,130,915.0
6116500341,2150,4,1,90,419.0
4167300030,1810,4,1,63,260.0
2925059135,2230,3,2,50,1321.5
7708300140,2430,3,1,63,369.95
4139430340,3680,3,2,46,1029.9
3812400070,1410,5,1,111,435.0
9455200445,1330,3,1,82,601.0
6203000160,1490,3,1,77,460.5
7517500611,2020,3,3,40,720.0
8691300860,3130,4,2,44,851.0
5489200435,2670,4,2,124,550.0
510002065,1980,4,1,120,700.0
252000400,2100,3,1,77,323.0
7279300070,1350,3,1,96,345.5
8113101670,2140,4,1,81,378.0
7578200310,2208,4,3,123,650.0
7715800570,1010,3,1,58,385.0
6852700478,970,2,1,130,425.0
1917300260,1520,4,1,120,210.0
4298100070,2740,4,2,47,630.0
1842000140,1570,3,1,87,335.0
5462100240,1320,3,1,74,196.5
8651520510,2550,4,1,54,582.8
3578110200,1560,3,1,57,440.0
7555210340,2360,4,2,66,752.5
2313900510,1330,3,2,131,532.5
2009001600,1070,3,1,90,265.0
1455100116,1510,3,1,79,397.5
3629790160,1710,3,2,41,524.25
1778350070,2790,4,2,44,765.0
1703050200,2620,4,2,39,648.0
5469700570,2970,5,1,71,469.5
100600860,1050,3,1,65,237.5
421049116,1280,3,1,84,216.0
3205200640,1030,3,1,77,427.2
8899200570,1900,3,1,63,280.0
1777500160,3070,5,1,72,718.0
7853340860,1760,2,2,30,420.0
1862400132,930,2,1,88,379.0
6380500135,880,2,1,98,326.1
9528104108,1360,3,3,37,535.0
2571910160,2130,4,1,48,283.0
316000160,1480,3,1,100,260.0
2695600505,1500,4,1,89,399.0
3904910320,1670,3,2,53,484.95
4100000140,2060,4,1,80,640.0
3226049270,2160,4,1,88,585.0
1455600030,2780,4,1,85,645.0
5559600140,1490,3,1,52,253.0
5147600105,740,2,1,87,178.5
7437100570,1860,4,2,49,291.0
8856004730,1590,2,1,120,199.95
3856902996,850,2,1,118,553.5
1442800370,1030,2,1,59,189.95
8001400340,1850,3,1,52,289.0
3131200640,1830,4,2,132,700.0
984000710,1560,3,1,73,270.0
4167300350,1730,4,1,63,258.0
2826049282,1930,3,2,35,530.0
8946750030,1422,3,2,28,245.0
461004720,1380,3,1,123,563.0
7852090810,2430,3,2,39,515.0
9264960340,2610,4,2,53,325.0
1624079104,2000,3,2,44,540.0
4310700570,920,2,1,91,280.3
1254200075,1750,4,1,114,460.0
7214820030,2020,3,1,59,475.0
865100055,2460,4,1,83,900.0
686201000,1780,4,1,76,538.2
342000570,1080,2,1,118,429.0
5476200160,1250,3,1,60,164.808
7199320570,1870,4,2,63,520.0
6414100560,1700,3,1,63,475.0
1623049214,1480,4,1,98,283.0
2379300340,1930,4,2,40,321.5
7701990560,3130,4,2,47,840.0
2025700860,1370,3,2,48,287.0
8562500200,960,3,1,78,375.0
8143100350,1260,3,1,71,349.5
37000335,1480,3,1,80,446.45
1862900350,1930,4,2,48,315.0
1498302774,870,2,1,134,271.31
2224700136,1300,4,1,87,315.0
7697920160,1490,3,1,50,245.0
1370804430,1380,2,1,93,543.115
2267000160,1190,4,1,95,900.0
5700004028,4250,4,2,32,2450.0
8682231170,1920,2,1,37,554.0
3353400860,2080,3,1,90,249.9
2424059035,3220,3,2,59,768.0
2021201000,3680,4,1,73,980.0
3919000030,2070,5,1,78,395.0
789000550,1480,3,2,45,415.0
5104511040,2000,4,2,37,380.0
7215722010,1560,3,2,41,566.0
16000435,1600,2,1,91,218.5
7197300105,1940,4,1,64,550.0
2877101031,1540,3,1,120,512.031
2892600016,820,2,1,90,197.5
2423020270,1780,3,1,63,470.0
1825079070,1560,3,1,59,590.0
5255710160,2210,4,1,63,465.0
723069135,2040,2,1,72,499.0
2024059094,1920,3,1,68,515.0
7613700860,1930,3,1,104,716.5
2771101200,1700,3,1,96,410.0
7625704510,3450,4,2,46,850.0
1762600260,3440,4,2,57,1050.0
2553300030,2380,4,2,48,648.0
5309101200,2400,4,1,111,620.0
5416300240,5670,4,2,32,935.0
3756600240,1140,3,1,77,379.0
8127700445,1670,3,1,88,699.0
9421500070,1910,4,1,80,528.0
9477710160,1560,3,1,66,425.0
1795500240,1500,2,1,77,249.5
7203220260,4475,5,2,26,1035.48
3524039204,2840,4,1,79,790.0
5706200060,1020,3,1,71,399.95
7283900012,1410,3,1,87,275.0
809001070,1520,3,1,128,550.0
3340401535,730,1,1,114,140.0
1607100139,1190,3,1,86,250.0
8699800060,1410,3,2,52,318.0
524069037,1240,2,1,78,505.0
6072600200,2500,5,1,74,470.5
5144000036,1050,3,1,86,360.0
7855300200,2680,4,1,78,1242.5
2485000202,2380,3,1,76,986.0
9209900270,1060,2,1,134,515.0
6099400030,2300,3,1,101,320.0
9368700223,2010,4,1,89,310.0
1782000160,1090,2,1,98,356.7
269001360,2320,4,1,84,775.0
390100060,1040,3,1,89,325.0
7888400560,1810,4,1,78,208.0
7567600045,1150,2,1,132,825.0
7764200030,2360,3,1,50,515.0
9828202545,1970,3,1,111,490.0
6114600030,2690,4,1,86,675.0
9834200885,2080,4,1,78,360.0
9834200885,2080,4,1,78,550.0
3509600070,1370,3,1,78,225.0
2473002080,3410,3,1,73,500.0
1081300370,1850,4,1,71,385.0
11501160,3010,5,2,46,837.7
7202330370,1530,3,2,37,448.0
7000100631,2690,5,1,88,730.0
2484200171,2810,4,1,86,575.0
9477201040,1810,3,1,64,430.0
7202290160,1560,3,2,38,435.0
4366700140,1010,3,1,67,241.0
5457300478,1000,2,1,116,453.5
9158100116,990,2,3,39,285.0
7227500830,720,2,1,98,151.0
7237500390,6070,5,2,36,1570.0
2197600451,2270,5,2,135,631.0
3278604400,1380,2,2,29,285.0
1788700160,1260,3,1,81,195.0
3276930270,2910,4,2,53,817.5
7374600060,1810,3,1,80,550.0
2505500030,3160,4,2,45,1127.0
2770604942,1910,2,3,38,609.85
7831800505,1230,3,1,93,200.0
5416510060,2960,4,2,34,367.0
4137010260,2200,3,2,52,285.167
7683800200,1270,2,1,93,275.0
1509500160,2540,4,2,48,350.9
3904940200,3030,4,2,52,660.0
4037200295,1520,3,1,83,525.0
7258200055,1560,4,2,43,262.0
9178600560,970,2,1,133,690.0
255520260,3570,5,2,35,624.0
751000060,1350,3,1,93,353.0
3343900326,3710,4,2,38,552.5
7137900320,1430,4,1,57,224.5
2641800060,940,3,1,90,239.0
293760310,4300,5,2,36,975.0
7237501180,3990,4,2,34,1200.0
5332200550,1380,3,1,130,505.0
3450300240,2020,4,1,77,302.0
9352900695,1480,3,1,96,170.0
3324069070,1190,2,1,130,195.0
8062900070,2550,5,1,81,272.0
8062900070,2550,5,1,81,369.0
4427100030,1500,3,1,87,332.5
4039100400,3000,3,1,77,515.0
2171400126,1690,3,1,73,269.0
7135520810,4390,4,1,46,1278.0
2475201180,1560,3,2,55,303.0
4024100951,2940,7,1,63,420.0
6021502830,1130,3,1,99,400.0
7710100083,1020,3,1,53,225.0
2781270550,1310,2,2,36,219.0
200510060,2570,3,2,51,605.0
9554200105,2020,4,1,98,625.0
3320000810,1680,5,1,134,380.0
643500060,1770,4,1,78,620.0
2537500140,3190,4,2,46,687.5
5112800421,1440,4,1,78,225.5
3352402236,1150,3,1,84,252.5
3905100520,1860,3,2,46,510.0
6332940070,2430,4,2,37,510.0
809002435,1940,3,1,134,725.0
3421079032,670,1,1,74,75.0
3797000295,880,2,1,113,492.0
1775801260,1930,4,1,63,425.0
4055701200,3120,4,1,77,1955.0
7137960030,1830,3,2,46,298.9
7880010060,3230,4,2,53,699.0
3797001920,700,2,1,122,310.0
3901100055,1010,3,1,79,350.0
8069000075,2460,4,1,79,790.0
1541700240,2230,4,2,37,305.0
6064800710,1570,3,2,37,315.0
1865810060,2390,5,2,63,267.5
7533800295,3460,4,2,90,1750.0
5415300060,2400,6,2,53,435.0
3876100320,2940,6,1,74,482.5
1247600105,8010,5,2,41,5110.8
3705900238,1570,3,1,81,439.995
3876200070,1520,3,1,73,460.0
4388000140,1070,3,1,69,194.0
3523029041,440,2,1,97,290.0
3110800260,2440,4,1,77,274.7
3131201290,2660,4,2,130,900.0
1117200390,4460,4,2,39,1150.0
8956000350,2010,3,2,32,605.0
7853210140,1450,3,2,36,359.0
3250500140,1400,3,1,89,850.0
2767601375,1500,3,2,38,505.0
9465910320,2500,3,2,50,565.0
3334000055,1280,2,1,85,585.0
7893800335,3380,4,2,50,328.0
3586500700,2910,4,1,83,749.95
3630180400,3060,4,2,34,826.0
3210950510,1330,3,1,63,535.0
1224069074,3300,4,2,49,925.0
7625700935,3250,3,2,39,875.0
7856610200,2530,4,1,64,902.0
7287100135,1830,3,1,89,423.0
1023059324,1170,3,1,72,235.0
6398000171,2930,2,1,60,545.0
6149700350,1230,2,1,79,343.0
9558020890,1620,3,2,38,334.95
2624049185,1760,3,1,84,405.0
236400260,1440,4,1,81,220.0
3826000560,1740,2,1,93,173.0
7011201245,1270,3,1,134,655.0
9222400510,880,2,1,116,406.0
9455200570,2560,6,1,79,632.0
2112700030,1540,5,1,50,357.0
8658300260,1150,3,1,76,361.0
3996900160,770,2,1,92,277.0
5561400340,4610,4,1,60,630.0
11900140,1850,3,2,37,254.0
6071600340,1840,3,1,79,472.8
1231000510,1490,3,1,127,263.0
1231000510,1490,3,1,127,510.0
7683800192,960,3,1,88,179.95
4123400340,1580,4,1,67,525.0
5458300685,1260,3,3,32,479.0
194000505,1940,3,1,100,651.0
3885804305,2490,4,1,82,949.0
3971700560,2520,5,1,98,392.4
8585400135,1760,4,1,90,585.0
8691500990,4190,4,2,36,460.0
2770606685,1170,3,1,89,470.0
8856971000,1600,3,2,37,245.0
1026049082,2760,4,2,62,500.0
2095800400,2090,3,2,51,455.0
7852030240,2320,4,2,41,485.5
6321000045,4110,5,2,119,1875.0
3751600030,770,2,1,62,100.0
4046500510,1410,3,1,58,307.0
8029520240,3660,4,2,46,475.0
7016310030,2180,4,1,68,330.0
1238500451,1110,3,1,80,130.0
4401150070,2280,3,2,42,320.0
3331000070,2820,4,2,27,735.0
2636900126,1570,4,1,68,365.0
1842900030,1200,3,1,72,234.0
1761300310,1710,4,1,70,211.0
5249800729,3000,6,2,71,680.0
5104511600,2800,4,2,38,457.0
8663370060,1640,3,2,51,349.0
613400030,2030,3,1,61,360.0
6004510240,2530,4,2,42,350.0
1450100070,990,3,1,80,208.0
6117501820,790,2,1,98,250.275
6117501820,790,2,1,98,435.0
5420300240,1800,3,1,56,270.0
4140900140,1650,3,1,79,438.0
1630700135,1980,4,2,102,659.0
5166700055,2340,4,1,66,645.0
3224600310,2790,4,2,41,685.1
7227802030,2800,7,1,77,350.0
226059078,1840,2,1,85,375.0
1796100140,1350,3,1,74,170.0
5309100140,3030,4,3,35,880.0
8658300510,1980,4,2,32,410.5
8691300060,3690,4,2,44,780.0
9103000393,3732,5,2,39,1225.0
8682281170,1510,2,1,35,449.0
472000055,2000,3,1,119,546.0
2473400570,1760,3,1,63,317.0
3449500135,1270,3,1,82,276.9
1926049355,2620,5,1,75,399.0
8650000070,2630,5,1,64,495.0
8732131200,2270,3,1,62,258.0
1624079051,2410,2,1,128,600.0
993001629,1120,3,3,41,265.0
3832711040,3030,5,1,62,321.0
5244801230,2120,5,1,130,682.0
2798600240,1720,4,2,40,295.7
5701800030,2150,4,2,55,609.0
7636800041,4380,3,2,72,995.0
3904901200,2010,3,2,54,530.0
4109600055,3150,5,2,133,614.0
3339400349,2500,3,1,54,390.0
7202340370,1690,3,2,36,467.0
9477500060,3300,6,1,60,484.0
4310701600,1240,3,3,37,340.0
2215450060,2200,3,2,46,302.495
2919702075,1620,3,1,113,532.5
8079030350,2420,3,2,47,441.5
7893804340,2680,4,1,73,470.0
4389200765,4250,4,2,36,2300.0
1822069116,2400,3,1,44,590.0
7276100282,2300,3,1,98,320.0
567000392,920,2,2,31,363.0
5729200030,2350,4,2,63,747.5
8682220390,2630,2,2,37,750.0
9828700200,2170,4,2,58,831.0
7852180560,1700,3,2,36,403.0
3655400060,2470,3,2,35,445.0
7955030060,1250,3,1,70,345.0
8964800445,3110,3,1,37,2260.0
6204410200,1530,3,1,63,371.025
7625702400,960,2,1,124,355.0
5113200310,1240,3,1,68,270.0
7893802800,2440,4,2,83,425.0
2473003210,2320,3,1,73,364.808
1402600570,1580,3,1,59,320.0
8944460030,2963,4,2,34,325.0
2473480560,2470,3,2,56,350.0
3365900465,1370,3,1,93,170.0
5341600030,960,2,1,56,255.0
6073500160,1130,3,1,93,550.0
2025760160,4930,4,2,35,835.0
9393700140,1150,3,1,94,420.0
5458800125,2190,4,2,82,925.0
2492200435,1490,2,1,84,389.25
3759500046,2600,3,1,36,748.0
8648220260,1530,3,1,52,284.0
6392001670,1680,4,1,90,588.0
2026049155,1680,3,1,77,372.5
2329800240,1900,4,2,52,285.0
3380900125,1570,3,1,86,360.0
1324079041,1370,3,1,110,275.0
8682230550,1350,2,1,37,428.0
853400240,3010,6,2,71,847.0
2130702075,1010,3,1,63,316.0
3260810260,2050,3,2,40,375.0
2878600200,1670,3,1,73,533.0
7298040310,3840,5,2,49,556.0
766000240,2220,4,1,74,225.0
3459700340,2590,4,1,62,537.25
2473251180,1180,3,1,73,255.0
2407900200,2950,4,2,34,530.0
7558700030,7390,6,2,49,5300.0
203600140,2150,3,2,44,595.0
4037800140,2100,4,1,82,548.0
1683600240,1650,3,1,60,234.975
1962200036,1620,3,2,35,600.0
1775800510,1750,4,1,73,432.0
1822350070,1380,3,2,54,455.0
7772400160,1510,3,1,75,279.95
273900030,1600,3,1,77,267.5
3323069084,1840,4,2,40,620.0
4337000160,830,2,1,97,110.0
9126100550,1810,3,2,31,625.0
5101405274,910,2,1,88,389.0
4232400860,2120,4,2,135,1200.0
2723069082,2510,4,2,63,788.5
7436500270,2100,5,1,66,567.0
5153200030,2690,2,1,53,515.0
4022900125,2430,4,1,72,605.0
7841300505,2452,4,2,104,430.0
573000685,1550,2,1,120,805.0
8961990160,2080,3,2,41,567.5
1250202255,1290,3,1,124,647.5
7234600796,1850,2,2,137,495.0
3630180340,3370,4,2,34,825.0
5104450070,2730,4,2,53,435.0
9477100060,1300,3,1,72,445.95
4139440830,3040,5,2,47,960.0
6772200055,2440,4,1,111,780.0
8731982190,1720,3,1,71,274.5
6300000335,3230,5,1,131,729.953
9301300751,1200,3,2,32,464.95
9542100135,2350,4,1,81,620.0
8691410700,3100,4,2,35,735.0
217500135,2040,4,1,81,450.0
3731800055,2000,4,1,124,450.0
7234600786,2160,4,2,138,842.5
2423059104,1970,3,1,61,360.0
1823039205,2270,3,2,42,585.0
2423020260,1850,3,1,63,461.0
2695600070,1350,2,1,91,345.0
6844703240,3280,3,1,70,1075.0
3904940070,2270,4,2,52,643.0
1939130070,2820,4,2,50,690.0
5589300370,1200,4,1,91,282.0
3526039116,2000,3,1,89,549.0
6821600390,2310,3,2,114,815.0
1925069082,4640,5,2,88,2200.0
8100400160,2330,3,2,56,700.0
5556300102,3940,3,2,48,933.399
7222000393,1440,3,1,73,290.0
9407001860,1960,4,1,61,372.0
9468200140,1250,2,1,120,450.0
3295950240,1981,3,2,30,303.7
3905000340,2440,4,2,51,672.0
3374300070,1150,4,1,70,334.0
7812800310,1120,2,1,96,260.0
7015200685,1800,3,1,99,749.95
3521069051,2380,4,2,56,330.0
8032700140,2920,5,2,80,830.0
6117500320,2790,3,1,34,1131.0
7305300045,1560,3,1,92,320.0
922069139,1550,2,1,120,260.0
84000335,1700,3,1,95,225.0
9232400055,640,1,1,101,279.2
1453600202,2680,4,2,98,520.0
3904910520,1860,3,2,53,505.0
5469300270,1490,3,1,65,234.0
8681660060,2470,4,2,35,503.0
3902300350,2390,4,1,61,606.0
6392003490,1230,3,1,103,433.5
3342700465,2840,3,1,89,250.0
2592210160,2120,3,2,56,719.0
616000160,1770,3,1,81,381.0
1687000270,2495,3,2,33,267.0
4102000075,1170,1,1,78,275.0
8078460550,2740,4,2,47,651.0
2710600070,1050,2,1,91,439.0
37000435,1130,2,1,85,325.0
5100401414,880,2,1,102,490.0
5631500254,2403,4,2,41,519.9
8567300140,3410,4,2,56,545.0
98000060,5320,4,2,37,1062.5
2205500400,1900,4,1,85,542.0
1726069084,1810,4,2,79,465.0
8682291840,1200,2,1,34,408.0
5003600240,2060,4,2,40,292.0
5636000400,1250,3,1,46,253.0
3298700125,910,2,1,98,280.0
7880000060,2560,3,2,54,658.588
7811200310,1920,4,1,71,635.0
5255690160,2240,4,2,62,439.0
869700320,1260,3,2,41,300.0
6052401631,1360,3,1,80,345.0
5089700260,2100,4,2,62,283.5
9473200105,2110,2,1,129,425.0
6678900140,2210,3,1,66,685.0
9552700550,2360,3,2,57,750.0
2171400218,1280,4,1,80,245.0
9122001231,2740,6,1,78,585.444
6639900012,2740,4,2,31,706.0
8151601090,2630,4,1,96,445.0
6664900260,1650,3,1,50,241.0
7663700030,1770,2,2,83,1175.0
952000055,1500,3,1,113,530.0
4292300024,1430,3,1,92,350.0
8073000550,3190,4,2,41,1700.0
9238450160,1280,3,1,72,389.0
6127600036,2390,4,2,95,799.0
1370801331,4040,4,1,89,1400.0
3500100226,920,2,1,93,340.895
319500570,2730,4,2,44,780.0
3751604974,1320,2,1,47,350.0
7852030320,2620,3,2,41,470.0
2481630070,3180,4,2,55,914.6
4299000030,2900,4,2,35,354.0
3886902590,1900,5,1,120,470.0
9178601000,1760,3,1,113,715.0
2861100030,760,2,1,90,265.0
9471200370,3710,4,2,104,2537.0
625049286,1530,3,1,90,640.0
133000135,1990,4,2,111,290.0
7214700830,3830,5,1,64,480.0
4473400045,2040,3,1,86,535.0
9413600350,2170,3,1,75,907.0
1138010520,1620,3,1,66,459.0
7431500341,3600,3,1,90,1355.0
8830400135,1470,3,1,73,264.95
5694000710,1760,3,1,140,352.95
1951820070,2230,3,1,66,491.5
6137500320,3770,4,2,51,1229.0
6703100070,1200,3,1,88,369.5
339350070,2090,3,2,36,566.0
7399300860,1500,3,1,72,290.0
8907500070,8000,5,2,31,5350.0
8651430560,870,3,1,71,180.0
2228900270,1010,2,1,96,215.0
2228900270,1010,2,1,96,302.0
6880200030,1860,3,1,54,352.5
7227501170,1330,4,1,98,235.867
7504460200,1760,3,2,62,500.0
1559900200,1800,3,2,45,382.0
546000400,1690,5,1,110,515.0
1596600060,660,1,1,121,250.0
6021501920,2400,3,1,101,672.5
3275860270,3020,3,2,51,755.0
5457300703,1500,3,2,130,707.5
2919700885,1560,4,1,116,459.0
1951500030,1090,3,1,81,140.0
9550200310,970,2,1,135,495.0
3630120700,3190,3,2,33,757.0
3630120700,3190,3,2,33,765.0
6370000070,1890,4,1,85,359.0
7935000125,1050,3,1,140,440.0
3034200058,1390,4,1,75,400.0
2856102336,1700,3,1,99,652.0
2523039239,1050,3,1,60,260.0
5452800310,3340,5,1,76,1328.0
2724069070,1540,4,1,76,519.5
6690500320,1710,3,1,112,650.0
2413301070,2100,4,2,62,280.0
1562100030,1730,4,1,75,515.0
7941140070,1500,3,2,54,400.0
1703050520,2380,3,2,37,652.1
2412600030,2180,6,2,60,235.0
5266300140,1840,4,2,133,701.0
11520030,2341,4,2,43,640.0
7202290140,1690,3,2,38,455.8
8161010060,2490,3,2,47,504.75
8562900710,2440,3,2,48,483.0
8888000055,920,3,1,90,530.0
3395800295,1030,2,1,84,250.0
5557320030,2000,5,1,46,229.95
2909300640,4210,4,2,39,884.744
5202500030,1610,3,1,63,514.0
5561300640,1910,3,1,63,532.0
3449900030,2660,4,2,36,423.0
952003435,820,2,1,118,420.0
6204200340,1730,3,1,52,521.0
1737100830,2360,4,2,61,577.0
2207200520,970,3,1,84,425.0
3818400060,2460,4,2,36,495.0
9264960560,2690,3,2,53,340.0
6362900172,1820,3,2,26,499.95
9272200810,3470,4,2,26,1218.0
3629160060,3370,4,1,63,720.0
4324200060,1700,3,1,70,249.0
3830620710,1340,3,1,62,206.135
3276900030,2000,5,2,72,300.0
4058800830,3840,6,1,91,612.0
6202600070,3890,5,2,90,1102.03
8581200030,1220,4,1,70,230.0
2771601940,2280,3,1,104,850.0
2214800270,2770,4,1,61,355.0
7312000240,2520,4,2,50,442.0
8562890560,3060,4,2,39,399.0
4136930310,2390,4,2,41,360.0
1328330350,1320,3,1,62,390.0
5255690060,2900,5,1,63,413.0
402000260,700,2,1,89,190.0
7787110060,2210,3,2,42,432.9
8651580310,2180,3,2,54,621.138
3705000060,2080,3,1,37,270.0
7525410060,2090,4,1,60,610.0
3295700060,1720,3,1,99,500.0
8121500060,2460,4,1,72,715.0
3728800320,1470,3,1,82,264.0
6003501535,1650,3,1,139,550.0
2621750340,1690,3,1,43,337.0
3445000274,970,3,1,78,170.0
3288200030,2030,4,1,68,405.0
4188000640,2540,4,1,56,775.0
2558730070,1570,3,1,57,425.0
7923500060,2580,5,2,73,713.0
8016300030,2090,5,1,74,555.0
3629920830,3260,4,2,37,810.0
4054510270,3830,4,2,50,1250.0
2864600105,2130,3,2,132,819.0
8165500830,1690,3,2,27,409.9
4395600060,1780,2,2,66,935.0
4444800045,1620,4,1,93,657.5
1115300270,4210,6,2,32,900.0
5363200200,2980,5,2,42,932.8
6067900640,1490,3,1,63,391.0
4279200060,2110,4,2,40,420.0
3425059222,6563,6,2,38,1300.0
5253300397,1510,3,1,84,415.0
